8,29
12,45
6,38
7,43
1,24
2,33
15,25
18,44
31,41
5,36
4,12
6,41
11,26
6,40
39,45
5,35
25,41
21,32
39,44
16,18
5,15
19,28
7,8
13,38
6,18
28,37
8,32
24,27
4,10
15,39
30,41
37,45
29,39
11,44
25,34
11,19
24,41
9,18
11,18
13,35
6,11
3,41
10,17
25,44
2,43
36,39
21,35
28,44
41,44
7,20
29,43
27,44
13,30
41,42
5,21
10,22
17,20
30,40
13,42
13,34
20,23
2,45
1,18
16,24
23,32
6,17
5,34
17,22
5,25
10,19
10,45
23,38
3,16
35,38
30,31
8,20
30,42
22,33
32,36
13,25
1,9
5,14
17,19
8,43
33,45
21,23
5,13
10,37
8,23
33,43
7,33
13,14
2,29
17,38
11,17
6,26
28,45
14,35
15,36
4,33
18,41
12,33
6,30
7,17
38,40
1,16
29,32
24,44
10,28
18,26
20,38
23,35
2,39
30,38
1,44
3,18
1,27
9,16
32,39
31,42
3,24
15,44
7,22
11,28
44,45
21,36
25,42
10,33
10,12
