14,39
2,8
12,23
6,33
9,43
2,15
4,7
13,22
27,43
11,20
27,34
16,24
4,5
11,36
14,24
14,36
3,32
26,36
20,27
11,35
22,28
7,36
8,18
36,37
29,38
17,18
18,24
25,41
7,29
42,43
5,38
8,29
5,29
4,22
12,42
17,44
12,17
6,39
43,45
1,26
2,38
3,39
6,22
17,29
9,40
36,40
9,10
4,41
16,35
21,42
22,37
18,35
1,43
11,12
32,39
13,28
7,13
7,28
21,29
2,29
1,30
3,19
9,36
22,33
11,16
21,40
29,44
3,14
23,35
25,32
31,36
11,31
8,38
26,31
12,29
30,36
12,44
4,13
14,18
15,38
19,41
31,45
22,39
33,37
10,36
33,36
8,17
5,18
16,36
26,30
5,19
5,14
3,25
36,43
29,42
10,43
7,37
20,43
17,23
20,42
26,43
25,39
11,45
16,18
4,29
22,41
14,19
24,36
11,43
5,41
14,33
9,42
11,34
12,35
31,43
34,43
11,42
29,40
33,39
5,8
30,43
9,21
19,25
22,25
20,34
7,40
28,37
8,15
17,35
