6,21
12,35
4,42
28,33
16,37
10,37
18,34
14,16
26,27
1,2
6,33
7,40
15,38
27,41
38,43
12,36
11,34
28,30
1,41
21,35
23,45
6,43
23,35
13,27
31,42
19,21
16,27
10,18
9,12
1,3
2,5
19,24
11,40
11,13
3,8
35,45
2,17
9,28
6,15
2,23
36,40
21,29
20,29
4,38
8,37
5,27
24,40
20,31
42,43
31,39
12,26
4,25
6,28
31,36
9,43
13,37
11,44
12,31
1,34
34,45
21,38
12,32
25,31
19,40
7,22
12,40
30,35
23,26
15,21
11,35
20,39
8,16
20,22
30,32
33,43
29,40
24,44
1,27
20,21
11,27
20,38
13,16
19,29
12,42
14,27
34,37
39,40
40,44
12,43
6,30
11,19
38,42
14,41
10,11
3,41
8,14
2,26
1,8
7,20
10,34
19,35
1,23
7,39
28,43
12,23
17,27
4,20
4,31
28,32
2,27
8,34
11,12
1,45
11,26
20,40
11,45
19,44
21,30
20,25
5,17
3,14
11,18
11,37
12,28
15,43
22,40
32,35
36,39
17,26
