21,32
23,30
2,23
4,31
18,26
23,35
2,13
11,35
7,40
6,29
38,40
14,39
26,37
29,30
26,31
1,36
4,37
2,43
3,32
3,36
10,33
23,31
4,42
30,36
33,44
3,22
10,13
8,14
19,37
9,32
13,28
1,11
7,33
39,41
44,45
2,44
1,40
28,44
25,35
26,44
30,33
20,42
21,36
13,44
38,43
1,25
23,45
10,12
23,34
11,40
31,42
23,43
4,6
11,17
37,39
30,34
18,24
29,34
21,33
27,32
5,15
4,15
8,24
20,24
15,31
2,16
29,33
11,38
15,23
25,30
18,39
12,33
2,40
37,42
27,30
18,19
4,34
22,30
23,26
24,39
9,30
23,38
8,41
22,36
12,28
18,37
10,28
16,43
7,21
14,20
17,25
4,23
19,39
22,32
26,45
26,29
13,40
6,37
7,36
1,17
24,42
32,36
6,26
7,13
2,38
24,31
9,21
14,42
8,20
18,31
28,33
9,33
16,23
2,45
9,27
29,44
23,25
30,32
36,40
7,10
8,39
24,41
11,25
1,30
4,5
5,23
35,38
6,34
39,42
