26,28
8,17
6,37
1,40
12,32
7,30
9,20
37,44
30,33
25,33
6,20
6,10
8,13
6,39
20,31
32,35
8,24
3,28
17,24
6,41
5,37
16,31
17,20
4,29
3,16
8,36
28,39
9,38
29,31
25,41
24,27
2,23
12,33
1,2
10,33
19,38
5,24
23,45
22,36
12,39
24,25
19,27
4,13
3,4
34,43
20,24
7,10
27,44
15,27
7,41
23,28
14,32
13,39
18,42
13,33
40,45
18,31
13,34
11,17
11,24
38,44
6,25
16,23
22,25
17,18
28,45
2,26
10,41
21,38
13,28
6,28
14,35
14,43
20,44
33,43
26,31
8,22
12,35
13,17
6,12
25,36
5,15
28,40
8,25
20,21
13,35
22,24
5,44
19,24
4,18
13,42
9,19
11,20
21,44
9,24
7,33
16,26
23,26
6,44
15,24
13,18
13,14
18,20
25,30
6,31
25,37
17,42
33,34
6,33
15,44
1,23
1,26
3,31
35,39
16,28
32,33
20,38
27,38
13,25
28,31
32,43
24,37
3,13
18,29
30,41
23,40
4,31
14,34
26,40
