19,38
27,29
25,31
35,42
2,6
36,45
3,23
4,25
15,41
15,26
18,33
15,21
8,32
25,30
33,36
1,16
38,45
2,45
13,30
3,39
37,41
15,25
10,39
29,41
1,18
10,34
12,33
36,38
13,14
21,25
11,23
12,13
4,13
11,17
14,30
27,35
35,45
11,44
23,26
10,43
34,36
5,17
34,40
15,19
20,41
32,43
32,37
2,9
34,42
1,14
13,38
24,32
2,29
24,41
19,28
40,42
14,33
16,21
27,41
5,33
2,28
1,15
8,40
6,20
7,31
9,22
33,34
20,29
3,34
3,10
32,35
14,16
9,20
15,32
13,31
20,28
3,32
3,5
26,44
13,19
33,44
5,34
15,28
19,45
4,15
17,44
22,28
10,32
6,9
18,44
32,40
14,25
34,43
28,41
3,26
14,21
4,7
13,25
32,34
14,18
24,27
7,25
23,44
32,41
6,29
27,45
24,35
5,44
13,33
8,35
42,45
15,37
8,42
32,39
2,27
20,22
2,22
36,42
17,23
4,19
3,17
1,26
12,36
13,36
26,32
15,16
28,45
4,31
18,26
