2,38
12,29
3,16
15,45
19,34
28,42
7,9
12,37
2,21
33,42
22,30
11,28
13,16
27,37
4,9
7,38
3,29
40,41
10,25
9,14
18,41
5,33
1,2
9,41
3,27
17,39
16,27
26,42
31,33
1,6
37,42
13,26
35,39
16,35
9,44
16,28
7,25
14,24
24,44
8,13
7,41
28,30
38,39
17,23
28,40
37,45
8,20
10,12
1,14
12,18
8,33
40,43
11,32
16,19
24,35
14,23
30,45
24,32
25,34
31,36
18,43
17,35
18,30
7,34
20,26
27,42
7,14
18,28
2,7
22,37
14,39
21,39
27,33
10,16
5,26
12,45
26,33
6,39
15,22
18,45
12,25
16,33
21,38
7,12
22,28
4,32
15,37
12,27
13,36
28,35
13,28
33,36
28,32
34,39
26,28
3,12
4,11
27,29
17,24
2,39
16,25
12,16
1,39
34,35
9,24
11,41
13,20
5,20
32,35
2,14
13,33
23,39
4,24
8,31
14,44
4,41
13,31
5,8
16,34
14,17
18,40
41,43
7,39
12,41
15,30
19,25
6,14
28,37
28,41
