5,22
1,14
27,44
12,27
2,10
30,44
9,38
12,21
15,19
16,30
3,21
28,29
12,37
2,26
2,14
7,20
23,25
30,31
10,23
9,45
14,21
14,37
4,44
9,43
19,30
17,18
30,41
34,41
2,16
6,14
9,12
28,40
11,41
6,16
33,44
27,29
19,35
13,29
9,11
5,39
27,30
20,22
24,40
10,21
10,42
12,36
6,20
33,36
2,11
23,42
36,41
13,39
14,29
15,29
16,28
11,25
18,29
32,35
4,27
15,18
17,31
20,28
7,39
8,17
16,24
1,26
4,36
21,23
11,21
14,16
17,28
5,13
20,40
17,35
24,28
12,34
13,22
31,32
21,26
30,36
3,42
22,28
38,45
5,20
9,21
19,31
15,35
7,14
16,31
12,45
16,20
18,35
15,30
8,32
21,43
43,45
20,39
27,36
19,32
16,17
3,10
10,25
36,44
3,23
38,43
4,33
12,14
9,34
8,35
29,39
6,7
22,29
11,23
8,31
2,41
12,29
34,36
21,45
9,41
2,30
20,24
10,26
17,29
1,2
10,11
15,27
21,37
14,26
7,29
